store_id,name_data,location,star,review,pop_score,price,access,address,review_URL,collect,link_detail
27133614,炭火 縁鶏,"
              心斎橋駅 419m (四ツ橋駅 264m) / 焼き鳥・串焼・鳥料理(焼き鳥)、居酒屋、焼き鳥・串焼・鳥料理(鳥料理)
            ",3.23,41.0,12.07267286705528,4000.0,"
              四ツ橋駅2番出口2分◆心ほぐれる空間で、こだわりの焼き鳥に巡り会う。最大32名様貸切OK◎
            ","
                大阪府大阪市西区新町1-8-9 TAMTAMビル 1F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27133614/dtlrvwlst/,1681人,https://tabelog.com/osaka/A2701/A270201/27133614/#title-rstdata
27099039,炭火焼鳥 木鶏,"
              心斎橋駅 427m (長堀橋駅 187m) / 焼き鳥・串焼・鳥料理(焼き鳥)、水炊き、焼き鳥・串焼・鳥料理(鳥料理)
            ",3.59,336.0,20.89409771996498,8000.0,"
              ★気品ある備長炭の香りと厳選された熟成地鶏を堪能★贅沢なほど味わい深い水炊き★
            ","
                大阪府大阪市中央区東心斎橋1-8-14 オーブナテビル Ｂ1Ｆ

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27099039/dtlrvwlst/,16382人,https://tabelog.com/osaka/A2701/A270201/27099039/#title-rstdata
27074812,力丸 炉ばた焼 かくれ茶屋,"
              心斎橋駅 391m (長堀橋駅 314m) / 居酒屋、焼き鳥・串焼・鳥料理(焼き鳥)、海鮮
            ",3.31,87.0,14.819984855922865,2000.0,"
              毎日市場から新鮮な食材を仕入れお客様の目の前で焼き上げます！！
            ","
                大阪府大阪市中央区東心斎橋1-14-14 

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27074812/dtlrvwlst/,5312人,https://tabelog.com/osaka/A2701/A270201/27074812/#title-rstdata
27127917,鶏屋 梅星,"
              心斎橋駅 433m (長堀橋駅 309m) / 焼き鳥・串焼・鳥料理(焼き鳥)、居酒屋
            ",3.14,31.0,10.882410734791142,3000.0,"
              唯一無二！新感覚☆名物梅ダレ焼鳥とこだわりの逸品を満喫♪オシャレな空間でゆったりひととき
            ","
                大阪府大阪市中央区南船場2-7-16 1F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27127917/dtlrvwlst/,1160人,https://tabelog.com/osaka/A2701/A270201/27127917/#title-rstdata
27140931,炭火焼鳥 なかむら屋,"
              心斎橋駅 391m (四ツ橋駅 233m) / 焼き鳥・串焼・鳥料理(焼き鳥)、焼き鳥・串焼・鳥料理(鳥料理)、居酒屋
            ",3.06,7.0,6.363091117540297,4000.0,"
              【四ツ橋駅3分】朝引き丹波地鶏の炭火焼鳥を季節の日本酒と共に◎少人数～団体様の宴会も歓迎
            ","
                大阪府大阪市西区新町1-7-21 EDO 新町レジデンス

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27140931/dtlrvwlst/,227人,https://tabelog.com/osaka/A2701/A270201/27140931/#title-rstdata
27049745,鳥貴族 南船場店," 心斎橋駅 107m / 焼き鳥・串焼・鳥料理(焼き鳥)、焼き鳥・串焼・鳥料理(鳥料理)、居酒屋
            ",3.03,24.0,9.753193749350647,2000.0,"
              全品食べ飲み放題3,900円（税込）！2時間制、大人4名様～ご利用可能！
            ","
                大阪府大阪市中央区南船場3-12-3 心斎橋セントビル　4F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27049745/dtlrvwlst/,249人,https://tabelog.com/osaka/A2701/A270201/27049745/#title-rstdata
27105768,鳥貴族 心斎橋店," 心斎橋駅 254m / 焼き鳥・串焼・鳥料理(焼き鳥)、焼き鳥・串焼・鳥料理(鳥料理)、居酒屋
            ",3.03,18.0,8.921650106874313,2000.0,"
              全品食べ飲み放題3,900円（税込）！2時間制、大人4名様～ご利用可能！
            ","
                大阪府大阪市中央区心斎橋筋1-4-29 ココテラス心斎橋 4F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27105768/dtlrvwlst/,169人,https://tabelog.com/osaka/A2701/A270201/27105768/#title-rstdata
27092542,居酒屋 十兵衛," 心斎橋駅 360m / 居酒屋、焼き鳥・串焼・鳥料理(焼き鳥)、串揚げ
            ",3.31,60.0,13.606992490413662,3000.0,"
              居心地の良い店内で自慢の新鮮地鶏・串カツ・おでんとともに日本酒・焼酎をご堪能ください！
            ","
                大阪府大阪市中央区南船場3-8-1 

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27092542/dtlrvwlst/,2901人,https://tabelog.com/osaka/A2701/A270201/27092542/#title-rstdata
27106552,鳥貴族 心斎橋ヨーロッパ通り店," 心斎橋駅 417m / 焼き鳥・串焼・鳥料理(焼き鳥)、焼き鳥・串焼・鳥料理(鳥料理)、居酒屋
            ",3.01,5.0,5.393196002376445,2000.0,"
              全品食べ飲み放題3,900円（税込）！2時間制、大人4名様～ご利用可能！
            ","
                大阪府大阪市中央区東心斎橋2-8-26 FUKU BLD.心斎橋 4FA号

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270202/27106552/dtlrvwlst/,92人,https://tabelog.com/osaka/A2701/A270202/27106552/#title-rstdata
27114440,カッシーワ クリスタ長堀店," 心斎橋駅 167m / 焼き鳥・串焼・鳥料理(焼き鳥)、親子丼、居酒屋
            ",3.38,146.0,16.867662143312128,1000.0,"
              親子丼、唐揚げが楽しめる夜は酒場なカッシーワが心斎橋に初出店。
            ","
                大阪府大阪市中央区南船場3 長堀地下街3号 KURAPERO内

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27114440/dtlrvwlst/,3121人,https://tabelog.com/osaka/A2701/A270201/27114440/#title-rstdata
27004771,地鶏焼とり 高や,"
              心斎橋駅 418m (長堀橋駅 220m) / 焼き鳥・串焼・鳥料理(焼き鳥)、居酒屋、ダイニングバー
            ",3.25,47.0,12.581403285450646,4000.0,"
              【心斎橋駅4分】落ち着きある和モダン空間で、自慢の鶏料理と厳選ワインを堪能◎コースも有り
            ","
                大阪府大阪市中央区東心斎橋1-7-23 T'zビル 2F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27004771/dtlrvwlst/,2399人,https://tabelog.com/osaka/A2701/A270201/27004771/#title-rstdata
27118868,炭火焼 鳥清,"
              心斎橋駅 381m (長堀橋駅 174m) / 焼き鳥・串焼・鳥料理(焼き鳥)、居酒屋、創作料理
            ",3.65,327.0,21.144499670602126,8000.0,"
              【心斎橋駅すぐ】特選コースは旬の四季を感じる創作和食と焼鳥の組み合わせをぜひご堪能下さい
            ","
                大阪府大阪市中央区東心斎橋1-9-13 3F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27118868/dtlrvwlst/,18588人,https://tabelog.com/osaka/A2701/A270201/27118868/#title-rstdata
27030136,じどりなべ三浦," 心斎橋駅 274m / 水炊き、焼き鳥・串焼・鳥料理(鳥料理)
            ",3.26,32.0,11.398614650380726,5000.0,"
              【心斎橋駅2分】ネット予約できない日お電話にてご予約承ります
            ","
                大阪府大阪市中央区東心斎橋1-17-27 日宝ニューコロンブスビル 5F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27030136/dtlrvwlst/,2022人,https://tabelog.com/osaka/A2701/A270201/27030136/#title-rstdata
27041482,宮崎郷土料理 どぎゃん 本店," 心斎橋駅 419m / 焼き鳥・串焼・鳥料理(焼き鳥)、ラーメン、居酒屋
            ",3.48,351.0,20.405436491081378,3000.0,"
              食べログ限定 ★飲み放題★ 【満腹満足！名物コース】 ２時間飲放題付一人￥4900（税込み）
            ","
                大阪府大阪市中央区博労町3-1-13 戎センタービル　2F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27041482/dtlrvwlst/,15715人,https://tabelog.com/osaka/A2701/A270201/27041482/#title-rstdata
27070528,鉄板串焼酒場 赤羽家,"
              心斎橋駅 498m (長堀橋駅 363m) / 焼き鳥・串焼・鳥料理(焼き鳥)、鉄板焼き、居酒屋
            ",3.13,32.0,10.944068667390082,3000.0,"
              心斎橋駅5分◆旬菜で作る大阪名物”くわやき”を厳選日本酒とともにお楽しみください♪貸切も◎
            ","
                大阪府大阪市中央区東心斎橋2-5-32 みわビル 1Ｆ

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27070528/dtlrvwlst/,933人,https://tabelog.com/osaka/A2701/A270201/27070528/#title-rstdata
27122267,奇跡の手羽先 心斎橋店," 心斎橋駅 217m / 居酒屋、焼き鳥・串焼・鳥料理(手羽先)、串揚げ
            ",3.14,29.0,10.679759778419168,2000.0,"
              週末は25時まで営業！安い！旨い！圧倒的人気№1の＼社員コース／2950円♪
            ","
                大阪府大阪市中央区東心斎橋1-19-18 シンサイドビル 1F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27122267/dtlrvwlst/,1020人,https://tabelog.com/osaka/A2701/A270201/27122267/#title-rstdata
27055555,山小屋 居酒屋 Sumika," 心斎橋駅 235m / 居酒屋、ジビエ料理、焼き鳥・串焼・鳥料理(焼き鳥)
            ",3.35,81.0,14.762509478335248,3000.0,"
              《心斎橋駅 徒歩1分》地鶏料理の他、ジビエ、10種のキノコ鍋など珍しい食材も◎全室個室完備
            ","
                大阪府大阪市中央区心斎橋筋1-3-6 矢野心斎橋ビル 3F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27055555/dtlrvwlst/,2254人,https://tabelog.com/osaka/A2701/A270201/27055555/#title-rstdata
27147218,誠平鳥 心斎橋周防町店,"
              心斎橋駅 491m (長堀橋駅 370m) / 焼き鳥・串焼・鳥料理(焼き鳥)、焼肉、居酒屋
            ",3.0,1.0,2.0794415416798357,3000.0,"
              【心斎橋駅5分】厳選された銘柄鶏と旨味を引き出す秘伝のタレが自慢の絶品鶏焼肉をご堪能あれ！
            ","
                大阪府大阪市中央区東心斎橋2-5-31 月虎51番館 1F

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27147218/dtlrvwlst/,32人,https://tabelog.com/osaka/A2701/A270201/27147218/#title-rstdata
27087964,祝い鳥 心斎橋店," 心斎橋駅 484m / 居酒屋、焼き鳥・串焼・鳥料理(焼き鳥)、創作料理
            ",3.34,75.0,14.464649356556345,3000.0,"
              焼き鳥・鶏料理・創作・串焼き
            ","
                大阪府大阪市中央区東心斎橋2-8-12 ゴールドセンタービル1Ｆ

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

              
                
                  このお店は「大阪市福島区福島7-7-10」から移転しています。
                  ※移転前の情報は最新のものとは異なります。
                
                  
                    移転前の店舗情報を見る
                  
              
          ",https://tabelog.com/osaka/A2701/A270201/27087964/dtlrvwlst/,2860人,https://tabelog.com/osaka/A2701/A270201/27087964/#title-rstdata
27043112,ひな鶏唐揚 新次郎," 心斎橋駅 232m / 居酒屋、焼き鳥・串焼・鳥料理(焼き鳥)、水炊き
            ",3.41,133.0,16.701633717832607,4000.0,"
              【心斎橋駅2分・]大山どりや伊勢赤鶏を多彩な鶏料理で味わえる ◎地酒1杯495円〜
            ","
                大阪府大阪市中央区東心斎橋1-18-20 

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27043112/dtlrvwlst/,8986人,https://tabelog.com/osaka/A2701/A270201/27043112/#title-rstdata
27008095,しゃにむに 心斎橋本店,"
              心斎橋駅 491m (長堀橋駅 107m) / 居酒屋、焼き鳥・串焼・鳥料理(焼き鳥)、うなぎ
            ",3.51,194.0,18.50822845055875,10000.0,"
              7/12(土)カウンター◯心斎橋の片隅でひっそりと三味一体の美味さをお楽しみ下さい
            ","
                大阪府大阪市中央区東心斎橋1-3-19 五興ビル　１Ｆ

              
                
                    
                

                
                  
                      大きな地図を見る
                  
                    
                      周辺のお店を探す
                    
                
              

          ",https://tabelog.com/osaka/A2701/A270201/27008095/dtlrvwlst/,13500人,https://tabelog.com/osaka/A2701/A270201/27008095/#title-rstdata
